 3766050,    20,  4584,   323, 15397,   132
 3776050,    15,  4566,   318, 15384,   129
 3786050,    10,  4552,   315, 15359,   123
 3796050,     5,  4537,   311, 15337,   118
 3806050,     0,  4519,   307, 15319,   113
 3816049,   355,  4497,   302, 15299,   108
 3826049,   350,  4466,   294, 15283,   105
 3836049,   345,  4437,   287, 15262,    99
 3846049,   340,  4413,   281, 15243,    95
 3856048,   335,  4398,   278, 15219,    89
 3866048,   330,  4383,   274, 15199,    84
 3876048,   325,  4359,   268, 15186,    81
 3886050,   320,  4330,   261, 15177,    79
 3896049,   315,  4306,   256, 15158,    74
 3906047,   310,  4289,   251, 15135,    69
 3916049,   305,  4270,   247, 15112,    63
 3926050,   300,  4245,   241, 15089,    58
 3936049,   295,  4213,   233, 15063,    51
 3946048,   290,  4172,   223, 15036,    45
 3956049,   285,  4142,   216, 15010,    39
 3966048,   280,  4122,   211, 14991,    34
 3976047,   275,  4106,   207, 14969,    29
 3986049,   270,  4082,   201, 14949,    24
 3996049,   265,  4065,   197, 14938,    21
 4006048,   260,  4057,   195, 14927,    18
 4016048,   255,  4040,   191, 14912,    15
 4026048,   250,  4026,   188, 14883,     8
 4036047,   245,  4010,   184, 14860,     2
 4046047,   240,  3981,   177, 14836,   356
 4056050,   235,  3958,   171, 14813,   351
 4066050,   230,  3928,   164, 14792,   346
 4076049,   225,  3906,   159, 14767,   340
 4086049,   220,  3892,   155, 14738,   333
 4096049,   215,  3878,   152, 14708,   325
 4106049,   210,  3861,   148, 14682,   319
 4116049,   205,  3839,   143, 14667,   316
 4126047,   200,  3819,   138, 14662,   314
 4136048,   195,  3800,   133, 14646,   311
 4146050,   190,  3784,   129, 14622,   305
 4156048,   185,  3770,   126, 14601,   300
 4166050,   180,  3750,   121, 14578,   294
 4176048,   175,  3725,   115, 14558,   289
 4186049,   170,  3699,   109, 14538,   284
 4196050,   165,  3672,   102, 14518,   280
 4206049,   160,  3654,    98, 14494,   274
 4216050,   155,  3638,    94, 14473,   269
 4226048,   150,  3618,    89, 14455,   264
 4236048,   145,  3597,    84, 14442,   261
 4246048,   140,  3568,    77, 14431,   259
 4256048,   135,  3540,    70, 14413,   254
 4266047,   130,  3523,    66, 14384,   247
 4276047,   125,  3504,    62, 14360,   241
 4286050,   120,  3476,    55, 14332,   235
 4296050,   115,  3441,    46, 14311,   230
 4306050,   110,  3401,    37, 14290,   224
 4316049,   105,  3378,    31, 14269,   219
 4326049,   100,  3366,    28, 14244,   213
 4336048,    95,  3352,    25, 14223,   208
 4346048,    90,  3330,    20, 14203,   203
 4356048,    85,  3310,    15, 14187,   200
 4366049,    80,  3292,    10, 14178,   197
 4376048,    75,  3273,     6, 14163,   194
 4386049,    70,  3258,     2, 14140,   188
 4396048,    65,  3241,   358, 14119,   183
 4406049,    60,  3216,   352, 14095,   177
 4416050,    55,  3190,   346, 14070,   171
 4426048,    50,  3167,   340, 14042,   164
 4436050,    45,  3149,   336, 14017,   158
 4446049,    40,  3135,   332, 13988,   151
 4456047,    35,  3119,   329, 13962,   145
 4466049,    30,  3100,   324, 13937,   139
 4476050,    25,  3079,   319, 13930,   137
 4486050,    20,  3058,   314, 13919,   135
 4496050,    15,  3038,   309, 13902,   131
 4506049,    10,  3023,   305, 13879,   125
 4516049,     5,  3007,   302, 13855,   119
 4526049,     0,  2991,   298, 13831,   113
 4536049,   355,  2967,   292, 13808,   108
 4546049,   350,  2945,   287, 13789,   103
 4556048,   345,  2919,   280, 13773,    99
 4566049,   340,  2896,   275, 13745,    93
 4576049,   335,  2880,   271, 13721,    87
 4586049,   330,  2863,   267, 13697,    81
 4596049,   325,  2841,   261, 13682,    77
 4606048,   320,  2812,   254, 13671,    75
 4616049,   315,  2780,   247, 13654,    71
 4626048,   310,  2757,   241, 13629,    65
 4636049,   305,  2735,   236, 13608,    60
 4646048,   300,  2710,   230, 13583,    54
 4656047,   295,  2679,   222, 13563,    49
 4666049,   290,  2648,   215, 13538,    43
 4676048,   285,  2628,   210, 13518,    38
 4686050,   280,  2612,   206, 13493,    32
 4696048,   275,  2592,   201, 13471,    26
 4706050,   270,  2567,   195, 13455,    23
 4716050,   265,  2541,   189, 13441,    19
 4726050,   260,  2526,   185, 13430,    17
 4736049,   255,  2514,   182, 13415,    13
 4746049,   250,  2502,   179, 13389,     7
 4756048,   245,  2481,   174, 13364,     1
 4766048,   240,  2459,   169, 13338,   354
 4776048,   235,  2436,   163, 13308,   347
 4786048,   230,  2412,   158, 13282,   341
 4796048,   225,  2395,   154, 13263,   336
 4806048,   220,  2376,   149, 13237,   330
 4816048,   215,  2360,   145, 13211,   324
 4826047,   210,  2342,   141, 13191,   319
 4836047,   205,  2321,   136, 13169,   313
 4846049,   200,  2299,   130, 13159,   311
 4856050,   195,  2286,   127, 13144,   307
 4866049,   190,  2272,   124, 13120,   302
 4876050,   185,  2258,   120, 13097,   296
 4886049,   180,  2238,   116, 13073,   290
 4896050,   175,  2218,   111, 13051,   285
 4906048,   170,  2194,   105, 13028,   279
 4916049,   165,  2168,    99, 13005,   274
 4926048,   160,  2145,    93, 12980,   268
 4936049,   155,  2125,    88, 12952,   261
 4946047,   150,  2107,    84, 12929,   255
 4956048,   145,  2082,    78, 12919,   253
 4966048,   140,  2054,    71, 12913,   252
 4976047,   135,  2022,    63, 12891,   246
 4986050,   130,  2004,    59, 12869,   241
 4996049,   125,  1992,    56, 12844,   235
 5006049,   120,  1972,    51, 12822,   230
 5016049,   115,  1941,    44, 12796,   223
 5026049,   110,  1909,    36, 12774,   218
 5036048,   105,  1875,    28, 12757,   214
 5046048,   100,  1857,    23, 12736,   209
 5056048,    95,  1835,    18, 12717,   204
 5066048,    90,  1816,    14, 12696,   199
 5076048,    85,  1793,     8, 12683,   196
 5086049,    80,  1779,     5, 12669,   193
 5096047,    75,  1769,     2, 12653,   189
 5106049,    70,  1753,   358, 12627,   182
 5116047,    65,  1738,   355, 12602,   176
 5126049,    60,  1717,   350, 12583,   172
 5136047,    55,  1690,   343, 12559,   166
 5146049,    50,  1667,   338, 12533,   160
 5156050,    45,  1648,   333, 12513,   155
 5166049,    40,  1631,   329, 12485,   148
 5176050,    35,  1619,   326, 12452,   140
 5186048,    30,  1602,   322, 12424,   133
 5196049,    25,  1581,   317, 12409,   130
 5206049,    20,  1561,   312, 12405,   129
 5216048,    15,  1544,   308, 12386,   124
 5226049,    10,  1533,   305, 12359,   118
 5236048,     5,  1516,   301, 12335,   112
 5246049,     0,  1501,   297, 12307,   105
 5256049,   355,  1480,   292, 12283,    99
 5266049,   350,  1454,   286, 12260,    94
 5276049,   345,  1428,   280, 12237,    88
 5286049,   340,  1400,   273, 12215,    83
 5296049,   335,  1379,   268, 12195,    78
 5306048,   330,  1357,   263, 12172,    72
 5316049,   325,  1338,   258, 12160,    69
 5326048,   320,  1310,   251, 12149,    67
 5336049,   315,  1290,   246, 12130,    62
 5346048,   310,  1274,   243, 12110,    57
 5356050,   305,  1260,   239, 12090,    53
 5366048,   300,  1234,   233, 12067,    47
 5376050,   295,  1200,   225, 12043,    41
 5386048,   290,  1159,   215, 12026,    37
 5396050,   285,  1126,   207, 12006,    32
 5406049,   280,  1112,   203, 11985,    27
 5416050,   275,  1101,   201, 11956,    20
 5426049,   270,  1079,   195, 11932,    14
 5436049,   265,  1057,   190, 11920,    11
 5446049,   260,  1042,   186, 11909,     9
 5456049,   255,  1028,   183, 11896,     6
 5466048,   250,  1014,   180, 11871,     0
 5476048,   245,   994,   175, 11855,   356
 5486048,   240,   975,   170, 11829,   349
 5496048,   235,   946,   163, 11806,   344
 5506048,   230,   924,   158, 11776,   337
 5516047,   225,   910,   155, 11750,   330
 5526050,   220,   894,   151, 11721,   323
 5536050,   215,   879,   147, 11692,   316
 5546050,   210,   866,   144, 11669,   311
 5556049,   205,   847,   139, 11652,   307
 5566048,   200,   826,   134, 11642,   304
 5576050,   195,   806,   129, 11623,   300
 5586048,   190,   790,   126, 11596,   293
 5596050,   185,   778,   123, 11566,   286
 5606048,   180,   760,   118, 11543,   280
 5616048,   175,   739,   113, 11524,   276
 5626050,   170,   712,   107, 11503,   271
 5636047,   165,   683,   100, 11484,   266
 5646048,   160,   658,    94, 11460,   260
 5656050,   155,   642,    90, 11436,   254
 5666048,   150,   630,    87, 11417,   250
 5676048,   145,   612,    82, 11400,   246
 5686048,   140,   585,    76, 11393,   244
 5696048,   135,   559,    70, 11377,   240
 5706050,   130,   537,    64, 11357,   235
 5716050,   125,   516,    59, 11337,   230
 5726049,   120,   490,    53, 11317,   226
 5736049,   115,   457,    45, 11292,   220
 5746048,   110,   423,    37, 11268,   214
 5756048,   105,   400,    31, 11246,   208
 5766047,   100,   382,    27, 11225,   203
 5776047,    95,   368,    23, 11204,   198
 5786050,    90,   348,    19, 11185,   194
 5796050,    85,   324,    13, 11174,   191
 5806049,    80,   306,     8, 11166,   189
 5816050,    75,   293,     5, 11148,   185
 5826049,    70,   280,     2, 11126,   179
 5836047,    65,   263,   358, 11104,   174
 5846049,    60,   246,   354, 11081,   169
 5856050,    55,   222,   348, 11052,   162
 5866049,    50,   201,   343, 11023,   155
 5876048,    45,   183,   339, 11000,   149
 5886049,    40,   167,   335, 10972,   142
 5896047,    35,   152,   331, 10940,   134
 5906049,    30,   135,   327, 10910,   127
 5916047,    25,   115,   322, 10889,   122
 5926047,    20,    95,   317, 10878,   120
 5936047,    15,    73,   312, 10864,   116
 5946047,    10,    57,   308, 10842,   111
 5956048,     5,    43,   305, 10816,   105
 5966047,     0,    24,   300, 10796,   100
 5976047,   355,     3,   295, 10775,    95
 5986050,   350, 16362,   290, 10754,    90
 5996049,   345, 16339,   285, 10734,    85
 6006049,   340, 16317,   280, 10710,    79
 6016049,   335, 16299,   275, 10689,    74
 6026050,   330, 16286,   272, 10672,    70
 6036047,   325, 16265,   267, 10661,    67
 6046049,   320, 16234,   259, 10654,    65
 6056047,   315, 16203,   252, 10638,    61
 6066050,   310, 16180,   246, 10614,    56
 6076048,   305, 16162,   242, 10590,    50
 6086050,   300, 16141,   237, 10568,    45
 6096049,   295, 16114,   230, 10540,    38
 6106047,   290, 16078,   222, 10520,    33
 6116049,   285, 16053,   216, 10501,    28
 6126047,   280, 16034,   211, 10483,    24
 6136049,   275, 16018,   207, 10462,    19
 6146048,   270, 15995,   202, 10445,    15
 6156048,   265, 15975,   197, 10435,    12
 6166048,   260, 15961,   193, 10427,    10
 6176050,   255, 15950,   191, 10404,     5
 6186050,   250, 15936,   187, 10378,   359
 6196049,   245, 15919,   183, 10357,   354
 6206049,   240, 15901,   179, 10338,   349
 6216048,   235, 15876,   173, 10310,   342
 6226048,   230, 15853,   167, 10285,   336
 6236048,   225, 15833,   162, 10256,   329
 6246048,   220, 15818,   159, 10220,   320
 6256047,   215, 15804,   155, 10182,   311
 6266050,   210, 15783,   150, 10157,   305
 6276048,   205, 15766,   146, 10148,   303
 6286048,   200, 15743,   141, 10144,   302
 6296047,   195, 15723,   136, 10123,   297
 6306049,   190, 15705,   132, 10097,   291
 6316047,   185, 15694,   129, 10073,   285
 6326048,   180, 15680,   126, 10050,   279
 6336050,   175, 15660,   121, 10031,   275
 6346048,   170, 15642,   116, 10014,   271
 6356050,   165, 15618,   111,  9996,   266
 6366048,   160, 15590,   104,  9975,   261
 6376049,   155, 15567,    98,  9956,   257
 6386050,   150, 15547,    93,  9934,   251
 6396047,   145, 15525,    88,  9918,   247
 6406050,   140, 15494,    81,  9909,   245
 6416050,   135, 15470,    75,  9888,   240
 6426049,   130, 15454,    71,  9869,   236
 6436049,   125, 15442,    68,  9848,   230
 6446048,   120, 15418,    62,  9832,   227
 6456048,   115, 15382,    53,  9807,   221
 6466048,   110, 15348,    45,  9787,   216
 6476047,   105, 15321,    39,  9771,   212
 6486050,   100, 15306,    35,  9749,   207
 6496049,    95, 15292,    32,  9725,   201
 6506049,    90, 15272,    27,  9702,   195
 6516049,    85, 15247,    21,  9694,   193
 6526047,    80, 15233,    17,  9685,   191
 6536049,    75, 15222,    15,  9667,   187
 6546048,    70, 15210,    12,  9644,   181
 6556049,    65, 15192,     8,  9620,   175
 6566048,    60, 15174,     3,  9594,   169
 6576047,    55, 15145,   356,  9562,   161
 6586048,    50, 15123,   351,  9531,   154
 6596047,    45, 15101,   346,  9499,   146
 6606048,    40, 15086,   342,  9473,   140
 6616047,    35, 15068,   338,  9450,   134
 6626049,    30, 15050,   333,  9426,   128
 6636047,    25, 15029,   328,  9412,   125
 6646047,    20, 15012,   324,  9403,   123
 6656050,    15, 14997,   320,  9385,   119
 6666047,    10, 14986,   318,  9362,   113
 6676050,     5, 14972,   314,  9338,   107
 6686050,     0, 14955,   310,  9321,   103
 6696049,   355, 14935,   305,  9302,    98
 6706049,   350, 14908,   299,  9287,    95
 6716049,   345, 14877,   291,  9266,    90
 6726049,   340, 14853,   286,  9241,    84
 6736048,   335, 14829,   280,  9218,    78
 6746048,   330, 14814,   276,  9195,    73
 6756049,   325, 14796,   272,  9184,    70
 6766047,   320, 14768,   265,  9174,    68
 6776049,   315, 14743,   259,  9162,    65
 6786047,   310, 14721,   254,  9139,    59
 6796049,   305, 14702,   249,  9122,    55
 6806050,   300, 14677,   243,  9102,    50
 6816049,   295, 14643,   235,  9080,    45
 6826048,   290, 14607,   226,  9057,    39
 6836049,   285, 14587,   221,  9033,    33
 6846048,   280, 14575,   218,  9008,    27
 6856047,   275, 14559,   214,  8992,    24
 6866049,   270, 14536,   209,  8976,    20
 6876049,   265, 14515,   204,  8962,    16
 6886048,   260, 14496,   199,  8953,    14
 6896048,   255, 14484,   196,  8934,    10
 6906050,   250, 14472,   193,  8906,     3
 6916050,   245, 14456,   190,  8880,   356
 6926049,   240, 14430,   183,  8848,   349
 6936049,   235, 14402,   177,  8821,   342
 6946048,   230, 14379,   171,  8796,   336
 6956048,   225, 14363,   167,  8772,   330
 6966048,   220, 14346,   163,  8743,   323
 6976048,   215, 14332,   160,  8712,   316
 6986048,   210, 14319,   156,  8691,   311
 6996048,   205, 14300,   152,  8678,   308
 7006049,   200, 14283,   148,  8673,   306
 7016048,   195, 14265,   143,  8656,   302
 7026049,   190, 14245,   139,  8634,   297
 7036050,   185, 14230,   135,  8614,   292
 7046047,   180, 14212,   131,  8593,   287
 7056049,   175, 14188,   125,  8568,   281
 7066050,   170, 14165,   119,  8547,   276
 7076049,   165, 14135,   112,  8527,   271
 7086050,   160, 14113,   107,  8505,   266
 7096048,   155, 14094,   102,  8486,   261
 7106050,   150, 14077,    98,  8469,   257
 7116047,   145, 14056,    93,  8458,   254
 7126050,   140, 14025,    85,  8450,   252
 7136049,   135, 13995,    78,  8432,   248
 7146049,   130, 13977,    74,  8413,   244
 7156048,   125, 13961,    70,  8391,   238
 7166048,   120, 13941,    65,  8368,   233
 7176050,   115, 13911,    58,  8346,   227
 7186049,   110, 13879,    50,  8322,   222
 7196049,   105, 13853,    44,  8301,   216
 7206048,   100, 13836,    40,  8281,   212
 7216048,    95, 13816,    35,  8258,   206
 7226048,    90, 13797,    30,  8234,   200
 7236048,    85, 13770,    24,  8222,   197
 7246049,    80, 13754,    20,  8209,   194
 7256047,    75, 13742,    17,  8192,   190
 7266049,    70, 13728,    14,  8165,   184
 7276047,    65, 13706,     8,  8143,   178
 7286048,    60, 13682,     2,  8119,   172
 7296047,    55, 13661,   357,  8093,   166
 7306049,    50, 13640,   352,  8065,   159
 7316050,    45, 13628,   349,  8040,   153
 7326049,    40, 13613,   346,  8015,   147
 7336050,    35, 13598,   342,  7989,   141
 7346048,    30, 13577,   337,  7967,   136
 7356049,    25, 13556,   332,  7958,   134
 7366049,    20, 13535,   327,  7948,   131
 7376049,    15, 13511,   321,  7933,   127
 7386049,    10, 13496,   317,  7904,   120
 7396049,     5, 13485,   315,  7879,   114
 7406048,     0, 13466,   310,  7860,   110
 7416049,   355, 13445,   305,  7836,   104
 7426049,   350, 13421,   299,  7822,   101
 7436049,   345, 13393,   293,  7799,    95
 7446049,   340, 13366,   286,  7782,    91
 7456049,   335, 13346,   281,  7761,    86
 7466049,   330, 13331,   278,  7744,    82
 7476049,   325, 13308,   272,  7729,    78
 7486047,   320, 13276,   264,  7721,    76
 7496048,   315, 13251,   258,  7706,    73
 7506050,   310, 13237,   255,  7681,    67
 7516048,   305, 13220,   251,  7660,    61
 7526048,   300, 13198,   245,  7641,    57
 7536049,   295, 13164,   237,  7619,    52
 7546047,   290, 13128,   228,  7596,    46
 7556049,   285, 13099,   221,  7570,    40
 7566047,   280, 13079,   217,  7546,    34
 7576049,   275, 13061,   212,  7520,    28
 7586048,   270, 13040,   207,  7493,    21
 7596048,   265, 13014,   201,  7484,    19
 7606050,   260, 12999,   197,  7476,    17
 7616050,   255, 12991,   195,  7457,    12
 7626049,   250, 12977,   192,  7431,     6
 7636049,   245, 12961,   188,  7407,     0
 7646049,   240, 12941,   183,  7383,   355
 7656049,   235, 12919,   178,  7356,   348
 7666048,   230, 12892,   171,  7335,   343
 7676048,   225, 12875,   167,  7312,   337
 7686048,   220, 12855,   162,  7288,   332
 7696048,   215, 12836,   158,  7262,   325
 7706048,   210, 12820,   154,  7234,   318
 7716049,   205, 12800,   149,  7215,   314
 7726050,   200, 12780,   144,  7203,   311
 7736048,   195, 12762,   140,  7188,   307
 7746049,   190, 12748,   137,  7170,   303
 7756050,   185, 12732,   133,  7144,   297
 7766049,   180, 12715,   129,  7124,   292
 7776049,   175, 12692,   123,  7108,   288
 7786048,   170, 12666,   117,  7089,   283
 7796049,   165, 12635,   109,  7067,   278
 7806048,   160, 12612,   104,  7047,   273
 7816049,   155, 12595,   100,  7026,   268
 7826047,   150, 12581,    96,  7003,   263
 7836048,   145, 12555,    90,  6993,   260
 7846047,   140, 12526,    83,  6984,   258
 7856050,   135, 12502,    77,  6968,   254
 7866050,   130, 12486,    73,  6940,   247
 7876049,   125, 12468,    69,  6921,   243
 7886049,   120, 12444,    63,  6897,   237
 7896049,   115, 12413,    56,  6871,   231
 7906048,   110, 12372,    46,  6842,   224
 7916048,   105, 12341,    38,  6819,   218
 7926048,   100, 12323,    34,  6796,   213
 7936048,    95, 12306,    30,  6778,   208
 7946048,    90, 12283,    24,  6757,   203
 7956047,    85, 12268,    21,  6743,   200
 7966049,    80, 12257,    18,  6735,   198
 7976050,    75, 12243,    15,  6716,   193
 7986049,    70, 12230,    11,  6692,   187
 7996047,    65, 12211,     7,  6668,   182
 8006049,    60, 12189,     1,  6647,   177
 8016047,    55, 12162,   355,  6621,   170
 8026049,    50, 12133,   348,  6600,   165
 8036050,    45, 12114,   343,  6574,   159
 8046048,    40, 12098,   339,  6549,   153
 8056050,    35, 12083,   336,  6516,   145
 8066048,    30, 12069,   332,  6487,   138
 8076049,    25, 12047,   327,  6476,   135
 8086049,    20, 12030,   323,  6472,   134
 8096049,    15, 12009,   318,  6454,   130
 8106049,    10, 11993,   314,  6433,   125
 8116049,     5, 11976,   310,  6413,   120
 8126049,     0, 11960,   306,  6390,   114
 8136048,   355, 11936,   300,  6364,   108
 8146048,   350, 11909,   294,  6344,   103
 8156049,   345, 11883,   287,  6325,    99
 8166049,   340, 11861,   282,  6302,    93
 8176049,   335, 11845,   278,  6283,    89
 8186049,   330, 11829,   274,  6263,    84
 8196049,   325, 11807,   269,  6250,    81
 8206047,   320, 11778,   262,  6237,    77
 8216049,   315, 11749,   255,  6221,    74
 8226047,   310, 11727,   250,  6195,    67
 8236049,   305, 11707,   245,  6171,    61
 8246047,   300, 11680,   238,  6142,    54
 8256049,   295, 11645,   230,  6122,    50
 8266050,   290, 11608,   221,  6100,    44
 8276049,   285, 11586,   216,  6078,    39
 8286047,   280, 11573,   213,  6054,    33
 8296049,   275, 11558,   209,  6028,    27
 8306048,   270, 11538,   204,  6008,    22
 8316048,   265, 11517,   199,  6001,    20
 8326048,   260, 11496,   194,  5990,    18
 8336048,   255, 11484,   191,  5972,    13
 8346048,   250, 11470,   188,  5950,     8
 8356048,   245, 11452,   183,  5929,     3
 8366048,   240, 11429,   178,  5907,   358
 8376047,   235, 11400,   171,  5879,   351
 8386050,   230, 11380,   166,  5848,   343
 8396050,   225, 11364,   162,  5818,   336
 8406050,   220, 11348,   158,  5792,   330
 8416049,   215, 11331,   154,  5765,   323
 8426049,   210, 11313,   150,  5743,   318
 8436049,   205, 11291,   144,  5733,   316
 8446050,   200, 11270,   139,  5725,   314
 8456048,   195, 11253,   135,  5706,   309
 8466050,   190, 11233,   130,  5682,   303
 8476048,   185, 11223,   128,  5658,   297
 8486050,   180, 11203,   123,  5635,   292
 8496048,   175, 11183,   118,  5609,   286
 8506049,   170, 11159,   112,  5594,   282
 8516047,   165, 11133,   106,  5575,   277
 8526048,   160, 11109,   100,  5550,   271
 8536050,   155, 11091,    96,  5528,   266
 8546048,   150, 11077,    93,  5502,   260
 8556048,   145, 11054,    87,  5485,   256
 8566048,   140, 11020,    79,  5472,   252
 8576047,   135, 10992,    72,  5454,   248
 8586050,   130, 10970,    67,  5429,   242
 8596049,   125, 10949,    62,  5409,   237
 8606049,   120, 10924,    56,  5388,   232
 8616048,   115, 10889,    47,  5362,   226
 8626048,   110, 10864,    41,  5340,   221
 8636048,   105, 10845,    37,  5318,   215
 8646047,   100, 10830,    33,  5300,   211
 8656050,    95, 10808,    28,  5274,   205
 8666049,    90, 10781,    21,  5256,   200
 8676049,    85, 10759,    16,  5249,   199
 8686047,    80, 10745,    12,  5240,   196
 8696050,    75, 10735,    10,  5222,   192
 8706048,    70, 10721,     7,  5195,   186
 8716050,    65, 10703,     2,  5170,   179
 8726049,    60, 10682,   357,  5140,   172
 8736047,    55, 10659,   352,  5113,   166
 8746048,    50, 10632,   345,  5088,   160
 8756047,    45, 10617,   341,  5071,   156
 8766049,    40, 10596,   336,  5044,   149
 8776047,    35, 10579,   332,  5019,   143
 8786049,    30, 10563,   328,  4993,   137
 8796047,    25, 10545,   324,  4977,   133
 8806047,    20, 10522,   318,  4967,   130
 8816047,    15, 10506,   315,  4950,   126
 8826047,    10, 10491,   311,  4925,   120
 8836047,     5, 10481,   309,  4901,   114
 8846047,     0, 10460,   303,  4879,   109
 8856047,   355, 10439,   298,  4857,   104
 8866050,   350, 10415,   293,  4834,    98
 8876048,   345, 10387,   286,  4812,    93
 8886048,   340, 10366,   281,  4783,    86
 8896048,   335, 10343,   275,  4757,    80
 8906048,   330, 10324,   271,  4736,    75
 8916048,   325, 10300,   265,  4723,    71
 8926047,   320, 10270,   258,  4715,    69
 8936049,   315, 10240,   250,  4696,    65
 8946050,   310, 10222,   246,  4673,    59
 8956049,   305, 10209,   243,  4650,    54
 8966047,   300, 10186,   237,  4630,    49
 8976049,   295, 10156,   230,  4607,    43
 8986048,   290, 10121,   221,  4583,    38
 8996050,   285, 10094,   215,  4566,    33
 9006048,   280, 10073,   210,  4543,    28
 9016047,   275, 10057,   206,  4522,    23
 9026048,   270, 10035,   201,  4503,    18
 9036048,   265, 10016,   196,  4489,    15
 9046048,   260, 10001,   192,  4476,    12
 9056048,   255,  9990,   190,  4455,     7
 9066048,   250,  9975,   186,  4431,     1
 9076047,   245,  9959,   182,  4409,   355
 9086050,   240,  9937,   177,  4385,   350
 9096049,   235,  9908,   170,  4361,   344
 9106049,   230,  9886,   165,  4338,   338
 9116049,   225,  9870,   161,  4318,   333
 9126048,   220,  9852,   156,  4291,   327
 9136049,   215,  9839,   153,  4256,   318
 9146048,   210,  9821,   149,  4228,   312
 9156048,   205,  9803,   145,  4211,   308
 9166047,   200,  9782,   140,  4206,   306
 9176048,   195,  9768,   136,  4187,   302
 9186050,   190,  9752,   132,  4163,   296
 9196048,   185,  9734,   128,  4138,   290
 9206049,   180,  9720,   125,  4108,   283
 9216050,   175,  9699,   119,  4083,   277
 9226048,   170,  9673,   113,  4060,   271
 9236050,   165,  9641,   105,  4042,   267
 9246049,   160,  9616,    99,  4013,   260
 9256050,   155,  9598,    95,  3993,   255
 9266049,   150,  9576,    90,  3977,   251
 9276049,   145,  9557,    85,  3964,   248
 9286049,   140,  9528,    78,  3952,   245
 9296048,   135,  9509,    74,  3934,   241
 9306048,   130,  9497,    71,  3912,   235
 9316048,   125,  9477,    66,  3891,   230
 9326048,   120,  9451,    59,  3872,   226
 9336048,   115,  9411,    50,  3852,   221
 9346048,   110,  9377,    42,  3830,   215
 9356048,   105,  9353,    36,  3806,   210
 9366050,   100,  9340,    33,  3784,   204
 9376050,    95,  9324,    29,  3760,   199
 9386049,    90,  9303,    24,  3737,   193
 9396049,    85,  9282,    19,  3722,   189
 9406047,    80,  9267,    15,  3717,   188
 9416049,    75,  9255,    12,  3701,   184
 9426048,    70,  9237,     8,  3676,   178
 9436049,    65,  9217,     3,  3657,   174
 9446048,    60,  9198,   358,  3636,   169
 9456048,    55,  9175,   353,  3608,   162
 9466047,    50,  9152,   347,  3580,   155
 9476049,    45,  9139,   344,  3555,   149
